date,year,quarter,month,month_name,day,day_of_week,day_name,week_of_year
2023-10-17 16:41:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 16:46:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 16:47:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 16:54:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 16:57:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 17:17:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 17:37:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 17:43:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 17:55:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 18:01:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 18:13:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 18:26:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 18:27:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 19:02:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 19:14:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 19:48:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 20:04:00,2023,4,10,October,17,1,Tuesday,42
2023-10-17 20:25:00,2023,4,10,October,17,1,Tuesday,42
2023-10-18 10:26:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 10:49:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 12:59:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 13:06:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 13:30:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 14:32:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 14:59:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 15:05:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 15:13:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 15:14:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 15:35:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 17:04:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 17:38:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 18:24:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 18:40:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 19:57:00,2023,4,10,October,18,2,Wednesday,42
2023-10-18 20:51:00,2023,4,10,October,18,2,Wednesday,42
2023-10-19 09:34:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 09:38:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 09:51:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 09:59:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 10:03:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 10:09:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 10:31:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 10:57:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 11:38:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 13:07:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 13:09:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 13:12:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 13:21:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 13:31:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 13:43:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 14:03:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 14:27:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 15:04:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 15:24:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 15:38:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 16:01:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 17:07:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 17:12:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 17:28:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 17:44:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 17:47:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 18:58:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 19:32:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 19:40:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 19:43:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 20:37:00,2023,4,10,October,19,3,Thursday,42
2023-10-19 20:41:00,2023,4,10,October,19,3,Thursday,42
2023-10-20 09:23:00,2023,4,10,October,20,4,Friday,42
2023-10-20 11:01:00,2023,4,10,October,20,4,Friday,42
2023-10-20 11:12:00,2023,4,10,October,20,4,Friday,42
2023-10-20 11:20:00,2023,4,10,October,20,4,Friday,42
2023-10-20 11:53:00,2023,4,10,October,20,4,Friday,42
2023-10-20 12:52:00,2023,4,10,October,20,4,Friday,42
2023-10-20 13:38:00,2023,4,10,October,20,4,Friday,42
2023-10-20 14:20:00,2023,4,10,October,20,4,Friday,42
2023-10-20 14:25:00,2023,4,10,October,20,4,Friday,42
2023-10-20 14:27:00,2023,4,10,October,20,4,Friday,42
2023-10-20 14:32:00,2023,4,10,October,20,4,Friday,42
2023-10-20 15:13:00,2023,4,10,October,20,4,Friday,42
2023-10-20 15:35:00,2023,4,10,October,20,4,Friday,42
2023-10-20 15:47:00,2023,4,10,October,20,4,Friday,42
2023-10-20 16:32:00,2023,4,10,October,20,4,Friday,42
2023-10-20 16:42:00,2023,4,10,October,20,4,Friday,42
2023-10-20 17:00:00,2023,4,10,October,20,4,Friday,42
2023-10-20 17:29:00,2023,4,10,October,20,4,Friday,42
2023-10-20 18:30:00,2023,4,10,October,20,4,Friday,42
2023-10-20 18:52:00,2023,4,10,October,20,4,Friday,42
2023-10-20 18:58:00,2023,4,10,October,20,4,Friday,42
2023-10-20 19:22:00,2023,4,10,October,20,4,Friday,42
2023-10-20 19:58:00,2023,4,10,October,20,4,Friday,42
2023-10-20 20:17:00,2023,4,10,October,20,4,Friday,42
2023-10-20 20:45:00,2023,4,10,October,20,4,Friday,42
2023-10-21 09:21:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 09:48:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 10:04:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 11:00:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 11:22:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 12:41:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 13:41:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 14:41:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 14:43:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 16:26:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 16:45:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 16:46:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 18:29:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 19:12:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 19:41:00,2023,4,10,October,21,5,Saturday,42
2023-10-21 19:55:00,2023,4,10,October,21,5,Saturday,42
2023-10-22 09:39:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 10:04:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 12:32:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 12:36:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 12:39:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 13:08:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 13:09:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 13:45:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 13:51:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 14:06:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 14:15:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 15:00:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 15:05:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 15:08:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 15:12:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 15:35:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 17:04:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 17:50:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 18:20:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 18:56:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 19:09:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 19:23:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 20:12:00,2023,4,10,October,22,6,Sunday,42
2023-10-22 20:19:00,2023,4,10,October,22,6,Sunday,42
2023-10-23 09:03:00,2023,4,10,October,23,0,Monday,43
2023-10-23 09:30:00,2023,4,10,October,23,0,Monday,43
2023-10-23 10:27:00,2023,4,10,October,23,0,Monday,43
2023-10-23 12:05:00,2023,4,10,October,23,0,Monday,43
2023-10-23 12:07:00,2023,4,10,October,23,0,Monday,43
2023-10-23 12:15:00,2023,4,10,October,23,0,Monday,43
2023-10-23 12:46:00,2023,4,10,October,23,0,Monday,43
2023-10-23 13:38:00,2023,4,10,October,23,0,Monday,43
2023-10-23 14:53:00,2023,4,10,October,23,0,Monday,43
2023-10-23 14:58:00,2023,4,10,October,23,0,Monday,43
2023-10-23 15:29:00,2023,4,10,October,23,0,Monday,43
2023-10-23 16:14:00,2023,4,10,October,23,0,Monday,43
2023-10-23 16:41:00,2023,4,10,October,23,0,Monday,43
2023-10-23 19:19:00,2023,4,10,October,23,0,Monday,43
2023-10-23 19:40:00,2023,4,10,October,23,0,Monday,43
2023-10-23 20:43:00,2023,4,10,October,23,0,Monday,43
2023-10-24 10:21:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 10:35:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 11:02:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 11:36:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 12:13:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 13:38:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 15:11:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 17:52:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 18:06:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 18:07:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 18:31:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 18:55:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 19:59:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 20:23:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 20:47:00,2023,4,10,October,24,1,Tuesday,43
2023-10-24 20:56:00,2023,4,10,October,24,1,Tuesday,43
2023-10-25 09:05:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 10:32:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 10:57:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 11:03:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 12:26:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 12:29:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 12:54:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 12:58:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 13:10:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 14:59:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 16:20:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 16:40:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 17:11:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 17:26:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 17:28:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 19:49:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 20:39:00,2023,4,10,October,25,2,Wednesday,43
2023-10-25 20:52:00,2023,4,10,October,25,2,Wednesday,43
2023-10-26 09:36:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 11:23:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 11:30:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 11:42:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 13:21:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 13:25:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 14:03:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 14:21:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 15:18:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 15:19:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 15:57:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 16:33:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 17:09:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 17:20:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 17:31:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 17:56:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 18:46:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 18:59:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 19:10:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 20:04:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 20:13:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 20:14:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 20:18:00,2023,4,10,October,26,3,Thursday,43
2023-10-26 20:43:00,2023,4,10,October,26,3,Thursday,43
2023-10-27 09:11:00,2023,4,10,October,27,4,Friday,43
2023-10-27 09:18:00,2023,4,10,October,27,4,Friday,43
2023-10-27 09:59:00,2023,4,10,October,27,4,Friday,43
2023-10-27 10:03:00,2023,4,10,October,27,4,Friday,43
2023-10-27 10:04:00,2023,4,10,October,27,4,Friday,43
2023-10-27 10:19:00,2023,4,10,October,27,4,Friday,43
2023-10-27 10:54:00,2023,4,10,October,27,4,Friday,43
2023-10-27 11:06:00,2023,4,10,October,27,4,Friday,43
2023-10-27 11:25:00,2023,4,10,October,27,4,Friday,43
2023-10-27 12:15:00,2023,4,10,October,27,4,Friday,43
2023-10-27 12:18:00,2023,4,10,October,27,4,Friday,43
2023-10-27 13:18:00,2023,4,10,October,27,4,Friday,43
2023-10-27 14:12:00,2023,4,10,October,27,4,Friday,43
2023-10-27 15:49:00,2023,4,10,October,27,4,Friday,43
2023-10-27 16:14:00,2023,4,10,October,27,4,Friday,43
2023-10-27 16:22:00,2023,4,10,October,27,4,Friday,43
2023-10-27 16:34:00,2023,4,10,October,27,4,Friday,43
2023-10-27 17:18:00,2023,4,10,October,27,4,Friday,43
2023-10-27 17:21:00,2023,4,10,October,27,4,Friday,43
2023-10-27 17:30:00,2023,4,10,October,27,4,Friday,43
2023-10-27 18:50:00,2023,4,10,October,27,4,Friday,43
2023-10-27 19:53:00,2023,4,10,October,27,4,Friday,43
2023-10-27 19:59:00,2023,4,10,October,27,4,Friday,43
2023-10-28 09:47:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 09:50:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 10:47:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 11:30:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 11:40:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 11:43:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 11:52:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 12:13:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 14:44:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 14:57:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 15:20:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 15:32:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 16:13:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 16:51:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 17:28:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 19:27:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 19:42:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 19:48:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 20:38:00,2023,4,10,October,28,5,Saturday,43
2023-10-28 20:43:00,2023,4,10,October,28,5,Saturday,43
2023-10-29 09:13:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 10:19:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 10:44:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 13:08:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 13:11:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 13:29:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 14:27:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 15:04:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 15:06:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 15:08:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 16:03:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 16:09:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 16:12:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 16:15:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 16:56:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 18:18:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 18:24:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 18:36:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 18:47:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 18:51:00,2023,4,10,October,29,6,Sunday,43
2023-10-29 20:11:00,2023,4,10,October,29,6,Sunday,43
2023-10-30 09:33:00,2023,4,10,October,30,0,Monday,44
2023-10-30 09:37:00,2023,4,10,October,30,0,Monday,44
2023-10-30 09:59:00,2023,4,10,October,30,0,Monday,44
2023-10-30 10:27:00,2023,4,10,October,30,0,Monday,44
2023-10-30 11:20:00,2023,4,10,October,30,0,Monday,44
2023-10-30 11:44:00,2023,4,10,October,30,0,Monday,44
2023-10-30 12:06:00,2023,4,10,October,30,0,Monday,44
2023-10-30 12:15:00,2023,4,10,October,30,0,Monday,44
2023-10-30 12:28:00,2023,4,10,October,30,0,Monday,44
2023-10-30 12:35:00,2023,4,10,October,30,0,Monday,44
2023-10-30 12:37:00,2023,4,10,October,30,0,Monday,44
2023-10-30 12:52:00,2023,4,10,October,30,0,Monday,44
2023-10-30 14:17:00,2023,4,10,October,30,0,Monday,44
2023-10-30 14:21:00,2023,4,10,October,30,0,Monday,44
2023-10-30 14:41:00,2023,4,10,October,30,0,Monday,44
2023-10-30 14:49:00,2023,4,10,October,30,0,Monday,44
2023-10-30 17:05:00,2023,4,10,October,30,0,Monday,44
2023-10-30 17:31:00,2023,4,10,October,30,0,Monday,44
2023-10-30 19:52:00,2023,4,10,October,30,0,Monday,44
2023-10-30 20:02:00,2023,4,10,October,30,0,Monday,44
2023-10-30 20:38:00,2023,4,10,October,30,0,Monday,44
2023-10-31 09:47:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 10:14:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 10:17:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 10:19:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 10:56:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 11:43:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 12:29:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 13:34:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 14:10:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 16:22:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 16:44:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 17:05:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 17:20:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 18:20:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 18:45:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 19:22:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 19:32:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 20:30:00,2023,4,10,October,31,1,Tuesday,44
2023-10-31 20:38:00,2023,4,10,October,31,1,Tuesday,44
2023-11-01 09:13:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 09:39:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 10:28:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 10:32:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 11:08:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 11:48:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 12:36:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 12:39:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 12:48:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 13:01:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 13:17:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 13:31:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 14:43:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 15:13:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 15:28:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 15:31:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 15:57:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 16:37:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 16:50:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 17:14:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 18:13:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 18:31:00,2023,4,11,November,1,2,Wednesday,44
2023-11-01 20:28:00,2023,4,11,November,1,2,Wednesday,44
2023-11-02 11:07:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 11:49:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 12:01:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 12:11:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 12:12:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 12:36:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 13:14:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 13:17:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 13:43:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 13:48:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 15:16:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 17:26:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 18:22:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 18:50:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 18:57:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 19:00:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 19:23:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 19:37:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 19:59:00,2023,4,11,November,2,3,Thursday,44
2023-11-02 20:11:00,2023,4,11,November,2,3,Thursday,44
2023-11-03 09:14:00,2023,4,11,November,3,4,Friday,44
2023-11-03 11:10:00,2023,4,11,November,3,4,Friday,44
2023-11-03 11:27:00,2023,4,11,November,3,4,Friday,44
2023-11-03 11:28:00,2023,4,11,November,3,4,Friday,44
2023-11-03 12:05:00,2023,4,11,November,3,4,Friday,44
2023-11-03 12:20:00,2023,4,11,November,3,4,Friday,44
2023-11-03 13:10:00,2023,4,11,November,3,4,Friday,44
2023-11-03 13:12:00,2023,4,11,November,3,4,Friday,44
2023-11-03 13:31:00,2023,4,11,November,3,4,Friday,44
2023-11-03 14:59:00,2023,4,11,November,3,4,Friday,44
2023-11-03 15:34:00,2023,4,11,November,3,4,Friday,44
2023-11-03 15:35:00,2023,4,11,November,3,4,Friday,44
2023-11-03 15:52:00,2023,4,11,November,3,4,Friday,44
2023-11-03 15:53:00,2023,4,11,November,3,4,Friday,44
2023-11-03 16:28:00,2023,4,11,November,3,4,Friday,44
2023-11-03 16:48:00,2023,4,11,November,3,4,Friday,44
2023-11-03 18:07:00,2023,4,11,November,3,4,Friday,44
2023-11-03 18:15:00,2023,4,11,November,3,4,Friday,44
2023-11-03 18:42:00,2023,4,11,November,3,4,Friday,44
2023-11-03 20:00:00,2023,4,11,November,3,4,Friday,44
2023-11-03 20:04:00,2023,4,11,November,3,4,Friday,44
2023-11-03 20:05:00,2023,4,11,November,3,4,Friday,44
2023-11-03 20:18:00,2023,4,11,November,3,4,Friday,44
2023-11-03 20:21:00,2023,4,11,November,3,4,Friday,44
2023-11-03 20:30:00,2023,4,11,November,3,4,Friday,44
2023-11-04 09:04:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 09:33:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 10:02:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 10:16:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 10:51:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 11:36:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 12:05:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 12:08:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 12:25:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 12:57:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 13:21:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 13:45:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 15:07:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 15:16:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 15:36:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 15:42:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 15:49:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 15:58:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 16:21:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 16:37:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 19:21:00,2023,4,11,November,4,5,Saturday,44
2023-11-04 20:51:00,2023,4,11,November,4,5,Saturday,44
2023-11-05 09:01:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 09:15:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 10:05:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 10:25:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 10:47:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 11:02:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 11:59:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 12:01:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 12:27:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 13:06:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 13:26:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 14:19:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 14:58:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 15:07:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 16:16:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 17:06:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 17:29:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 17:32:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 17:41:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 17:54:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 20:05:00,2023,4,11,November,5,6,Sunday,44
2023-11-05 20:41:00,2023,4,11,November,5,6,Sunday,44
2023-11-06 09:19:00,2023,4,11,November,6,0,Monday,45
